"DOY" "Depth" "DIN" "Year"
49 94 0.03 1998
49 144.5 1.48 1998
49 199.1 2.59 1998
49 232.3 4.39 1998
50 224.5 6.16 1998
50 234.3 6.41 1998
50 249.4 7.83 1998
50 275.2 10.05 1998
50 299.2 11.53 1998
50 5.1 7e-04 1998
50 13.8 0.0023 1998
50 24.5 4e-04 1998
50 34.9 6e-04 1998
50 44.6 0.0051 1998
50 59.5 0.0015 1998
50 74 0.0011 1998
50 84.6 0.0401 1998
50 94.5 0.24 1998
50 105.2 0.48 1998
50 116.1 0.9804 1998
50 125.8 1.02 1998
50 135 1.17 1998
50 149 1.54 1998
50 174.2 2.18 1998
50 199.8 2.84 1998
76 110.7 0.13 1998
76 124.2 0.11 1998
76 175 2.3 1998
76 249 4.97 1998
77 208.7 3.1 1998
77 225.3 4.43 1998
77 236 5.45 1998
77 248.4 6.27 1998
77 272.9 8.39 1998
77 299.9 9.91 1998
77 4.1 0.0018 1998
77 14.8 0.0012 1998
77 25.7 8e-04 1998
77 34.9 5e-04 1998
77 44.9 8e-04 1998
77 59.7 8e-04 1998
77 74.6 8e-04 1998
77 85 0.0012 1998
77 94.5 0.0165 1998
77 105.1 0.0825 1998
77 114.7 0.2651 1998
77 124.6 0.2242 1998
77 134.1 0.2998 1998
77 149.3 0.26 1998
77 159.7 0.3425 1998
77 174.8 2.1257 1998
77 200.8 2.83 1998
104 97.3 0.01 1998
104 120.2 0.27 1998
104 181.6 1.94 1998
104 247.8 5.2 1998
104 278.7 6.76 1998
105 213.8 3.22 1998
105 223.6 3.81 1998
105 235.9 4.85 1998
105 250.6 5.75 1998
105 275.9 6.88 1998
105 297.6 8.77 1998
105 5.1 8e-04 1998
105 14.1 1e-04 1998
105 25.1 7e-04 1998
105 34.1 4e-04 1998
105 45.5 2e-04 1998
105 60.3 0.0015 1998
105 74.3 0.0013 1998
105 84.6 7e-04 1998
105 94.1 0.0014 1998
105 104.3 0.0092 1998
105 114.2 0.0984 1998
105 124.9 0.06 1998
105 148.8 0.1112 1998
105 177.1 0.2206 1998
105 205.1 2.3784 1998
132 92.5 0.01 1998
132 126.2 0.08 1998
132 169 0.87 1998
132 200 1.66 1998
132 249.3 4.74 1998
132 275.7 7.36 1998
133 225.4 2.06 1998
133 236.6 2.53 1998
133 252.8 3.34 1998
133 277.4 5.61 1998
133 298.7 7.23 1998
133 4.4 4e-04 1998
133 14.8 2e-04 1998
133 24.9 5e-04 1998
133 35.1 0.0012 1998
133 44.7 1e-04 1998
133 59.8 4e-04 1998
133 74.6 1e-04 1998
133 85.8 4e-04 1998
133 94.7 2e-04 1998
133 104.8 7e-04 1998
133 115.4 0.0034 1998
133 125.2 0.0148 1998
133 134.1 0.4123 1998
133 151 0.9331 1998
133 174.8 1.41 1998
133 201.9 2.02 1998
167 5 0.01 1998
167 77.1 0.01 1998
168 5.2 0.01 1998
168 174.8 1.43 1998
168 243.9 4.37 1998
168 5.6 0.0018 1998
168 14.9 1e-04 1998
168 45.9 2e-04 1998
168 60.4 1e-04 1998
168 74.7 1e-04 1998
168 84.9 1e-04 1998
168 95.1 4e-04 1998
168 105.4 1e-04 1998
168 115.9 0.0027 1998
168 125.8 0.0821 1998
168 135.5 0.5545 1998
168 150.4 0.85 1998
168 160 1.03 1998
168 202.1 1.9 1998
168 225.7 2.19 1998
168 235.7 3.05 1998
168 250.4 4.79 1998
168 274.8 8.25 1998
168 299.8 9.33 1998
196 55.5 0.01 1998
196 129.5 0.91 1998
196 208.6 3.53 1998
196 5.6 0.0021 1998
196 14.5 0.0014 1998
196 25.3 6e-04 1998
196 36 6e-04 1998
196 45.2 2e-04 1998
196 75.6 0.01 1998
196 84.8 2e-04 1998
196 95.7 0.0021 1998
196 114.9 0.001 1998
196 125.4 0.231 1998
196 135.6 0.705 1998
196 150.8 1.13 1998
196 174.5 1.91 1998
196 200.6 2.51 1998
196 210.2 4.17 1998
196 224.9 3.76 1998
196 234.6 4.57 1998
196 249.7 6.32 1998
196 275.4 8.73 1998
222 210.5 1.92 1998
222 225.3 3.09 1998
222 235.3 3.88 1998
222 250 5.39 1998
222 275.4 7.12 1998
222 5.3 4e-04 1998
222 35.5 4e-04 1998
222 75.1 1e-04 1998
222 95.2 0.0016 1998
222 105.6 0.1464 1998
222 114.7 0.2995 1998
222 125.4 0.693 1998
222 136.3 0.74 1998
222 150.2 0.53 1998
222 176 1.81 1998
222 199.7 2.22 1998
223 43.1 0.01 1998
223 90.3 0.01 1998
223 150.6 0.83 1998
223 155.9 1.28 1998
223 216.4 3.49 1998
271 210 1.88 1998
271 225.4 2.36 1998
271 234.7 2.6 1998
271 250.3 3.45 1998
271 275.5 5.28 1998
271 5 2e-04 1998
271 15.8 9e-04 1998
271 25.9 0.0011 1998
271 35.8 4e-04 1998
271 59.8 2e-04 1998
271 75 3e-04 1998
271 85.8 4e-04 1998
271 94.8 3e-04 1998
271 105.5 3e-04 1998
271 115.5 3e-04 1998
271 125.7 0.1294 1998
271 135.3 0.3508 1998
271 149.9 0.7878 1998
271 175.5 1.26 1998
271 200.7 1.48 1998
272 122.3 0.01 1998
272 181.9 1.39 1998
272 278.2 4.25 1998
291 60.9 0.01 1998
291 146 0.1 1998
291 149.6 0.14 1998
291 5.6 0.0012 1998
291 14.8 6e-04 1998
291 25.2 8e-04 1998
291 45.1 0.0011 1998
291 45 7e-04 1998
291 45 6e-04 1998
291 44.9 5e-04 1998
291 75.5 8e-04 1998
291 75.5 0.0036 1998
291 100.1 0.1139 1998
291 99.9 0.4437 1998
292 210.4 1.93 1998
292 224.4 2.38 1998
292 235 3.77 1998
292 250.2 4.45 1998
292 274.9 5.91 1998
292 4.8 7e-04 1998
292 25.4 0.0012 1998
292 35 6e-04 1998
292 45.1 8e-04 1998
292 60.1 0.0011 1998
292 74.8 7e-04 1998
292 85.8 6e-04 1998
292 95.4 5e-04 1998
292 105.2 8e-04 1998
292 115 0.0036 1998
292 125.7 0.1139 1998
292 134.9 0.4437 1998
292 149.9 0.36 1998
292 175.2 0.84 1998
292 200.2 1.97 1998
314 104.4 0.01 1998
314 141.5 0.63 1998
314 191.3 2.36 1998
314 289.9 10.64 1998
315 211.1 5.51 1998
315 226.1 6.34 1998
315 233.7 7.17 1998
315 250.5 8.01 1998
315 274.8 9.9 1998
315 299.7 12.07 1998
315 5.5 4e-04 1998
315 15.6 1e-04 1998
315 25.7 1e-04 1998
315 45.7 1e-04 1998
315 60.4 2e-04 1998
315 85.6 4e-04 1998
315 95.5 0.0013 1998
315 105.3 0.021 1998
315 115.5 0.1797 1998
315 125.5 0.4047 1998
315 135.4 0.9281 1998
315 150.7 1.44 1998
315 175.4 2.55 1998
315 201.3 4.28 1998
342 5.2 0.02 1998
342 50.7 0.01 1998
342 136.2 0.31 1998
342 154.1 0.74 1998
342 189.9 1.17 1998
342 230.6 1.55 1998
342 269.4 2.02 1998
343 214 1.4 1998
343 226.1 1.49 1998
343 235.5 1.55 1998
343 251 1.89 1998
343 274.9 2.98 1998
343 299.5 4.03 1998
343 5.9 1e-04 1998
343 15.7 3e-04 1998
343 25.7 1e-04 1998
343 30.2 1e-04 1998
343 45.8 0.001 1998
343 60 0.0012 1998
343 75.6 8e-04 1998
343 105.6 0.0012 1998
343 115 0.01 1998
343 126.3 0.1792 1998
343 136.7 0.39 1998
343 150.9 0.8888 1998
343 175.5 1.13 1998
343 200.2 1.44 1998
12 51 0.01 1999
12 101.5 0.01 1999
12 165.7 0.52 1999
12 202.3 1.61 1999
12 262.5 4.21 1999
12 291.1 6.79 1999
13 210.6 2.84 1999
13 225.6 3.02 1999
13 234.6 3.58 1999
13 250.4 3.9 1999
13 274.9 5.15 1999
13 5.2 0.0022 1999
13 15 0.002 1999
13 24.9 0.0031 1999
13 35.8 0.0012 1999
13 44.9 7e-04 1999
13 59.5 3e-04 1999
13 74.6 3e-04 1999
13 84.8 0.0056 1999
13 94.9 0.0057 1999
13 105.4 0.0119 1999
13 114.4 0.0422 1999
13 125.6 0.1218 1999
13 133.6 0.3139 1999
13 150 0.5862 1999
13 175.6 1.32 1999
13 199.7 1.77 1999
48 121.7 0.05 1999
48 168.8 2.16 1999
48 201.4 3.55 1999
48 243.7 4.75 1999
48 292.3 7.67 1999
49 210.6 2.29 1999
49 225.5 2.86 1999
49 235.6 3.16 1999
49 252 3.45 1999
49 275.5 4.19 1999
49 5.1 1e-04 1999
49 35.2 4e-04 1999
49 45.5 4e-04 1999
49 105.6 0.0013 1999
49 115.9 0.08 1999
49 126 0.0488 1999
49 135.5 0.21 1999
49 150.8 1.3401 1999
49 175.6 2.02 1999
49 201.1 2.5 1999
75 93.4 0.02 1999
75 179.9 2.22 1999
75 239.1 4.15 1999
75 290.8 9.21 1999
76 209.7 2.15 1999
76 225.1 2.41 1999
76 235.8 2.8 1999
76 251.9 3.67 1999
76 276.9 6.02 1999
76 5.3 0.01 1999
76 25.7 0.001 1999
76 33.8 1e-04 1999
76 45.4 0.02 1999
76 60.7 0.03 1999
76 75.3 0.04 1999
76 85.8 0.03 1999
76 94.1 5e-04 1999
76 105.5 0.001 1999
76 115.1 0.0164 1999
76 125.6 0.1184 1999
76 135.8 0.1729 1999
76 150.6 0.4433 1999
76 176.3 1.78 1999
76 203.1 2.3 1999
103 4.8 0.02 1999
103 40.5 0.01 1999
103 121.8 0.01 1999
103 159.4 0.01 1999
103 220.1 1.61 1999
103 255.7 4.23 1999
104 179.9 0.04 1999
104 209.4 0.24 1999
104 225.2 0.5 1999
104 235 1.48 1999
104 249.7 2.37 1999
104 274.4 4.63 1999
104 299 6.49 1999
104 4.7 1e-04 1999
104 14.9 2e-04 1999
104 25.1 0.0124 1999
104 35.4 2e-04 1999
104 59 1e-04 1999
104 85 0.0014 1999
104 95.4 0.0184 1999
104 104.2 4e-04 1999
104 114.2 0.0015 1999
104 124 0.0039 1999
104 135.6 0.0017 1999
104 149.4 0.0253 1999
104 174.5 0.1767 1999
104 199.1 0.3756 1999
129 12.7 0.01 1999
129 100.6 0.04 1999
129 135.1 1.68 1999
129 165.6 3.55 1999
129 197.4 5.45 1999
129 295.9 10.75 1999
130 209.6 6.27 1999
130 226.7 6.66 1999
130 236.8 6.92 1999
130 251.5 7.5 1999
130 275.9 10.35 1999
130 5.3 1e-04 1999
130 24.6 1e-04 1999
130 34.9 0.01 1999
130 44.8 0.01 1999
130 59.7 1e-04 1999
130 75.7 0.01 1999
130 85.8 0.0054 1999
130 95.3 4e-04 1999
130 104.6 0.1147 1999
130 114.7 0.1839 1999
130 124.9 0.274 1999
130 135.2 0.72 1999
130 150.1 2.04 1999
130 177.2 4.02 1999
130 197.8 5.19 1999
194 55.2 0.01 1999
194 116.1 0.01 1999
194 167.9 0.03 1999
194 205.2 0.52 1999
194 247.7 2.33 1999
194 297 4.58 1999
195 209.4 0.05 1999
195 224.3 0.1 1999
195 234.8 0.33 1999
195 248.5 1.28 1999
195 274.4 3.53 1999
195 298.7 4.92 1999
195 14.6 5e-04 1999
195 33.8 9e-04 1999
195 44.4 9e-04 1999
195 84 3e-04 1999
195 104.6 0.0053 1999
195 113.8 0.091 1999
195 124.2 0.2691 1999
195 134.3 0.5236 1999
195 149.5 0.23 1999
195 174.2 0.06 1999
195 200.5 0.04 1999
225 4.6 0.03 1999
225 64.4 0.01 1999
225 99.4 0.06 1999
225 196.3 5.05 1999
225 271.2 15.71 1999
226 210.4 5.15 1999
226 223.8 5.76 1999
226 234.8 6.83 1999
226 250.2 9.8 1999
226 274.5 11.64 1999
226 299.3 15.5 1999
226 14 9e-04 1999
226 25 0.0011 1999
226 75 0.039 1999
226 84.2 2e-04 1999
226 94.7 9e-04 1999
226 104.7 0.1905 1999
226 114.6 1.4418 1999
226 124.5 1.45 1999
226 134.6 2.63 1999
226 149.7 4.08 1999
226 174.6 4.22 1999
226 201.3 4.75 1999
287 137 0.47 1999
287 195.7 1.98 1999
287 224.8 3.57 1999
287 269.9 4.44 1999
287 299.9 6.83 1999
288 210.3 2.45 1999
288 224.7 2.78 1999
288 235.3 3.13 1999
288 249.6 3.34 1999
288 274.1 4.7 1999
288 299.8 6.03 1999
288 5 0.01 1999
288 15.1 0.01 1999
288 24.6 0.01 1999
288 34.9 2e-04 1999
288 44.2 0.03 1999
288 59.4 5e-04 1999
288 74.1 6e-04 1999
288 84.5 2e-04 1999
288 94.5 2e-04 1999
288 114.5 1e-04 1999
288 123.8 4e-04 1999
288 134.2 0.3116 1999
288 149.7 1.0765 1999
288 174.9 1.58 1999
288 200 1.88 1999
312 4.8 0.03 1999
312 115.6 0.57 1999
312 165.2 1.75 1999
312 191.9 3.3 1999
312 218.2 4.42 1999
313 210.1 2.84 1999
313 224.3 3.21 1999
313 234.2 3.46 1999
313 249.1 4.5 1999
313 273.5 5.73 1999
313 298.5 7.12 1999
313 5.3 4e-04 1999
313 14.9 4e-04 1999
313 25.3 1e-04 1999
313 60.1 0.01 1999
313 84.4 0.0016 1999
313 94.5 0.4967 1999
313 104.1 0.9009 1999
313 114.5 1.07 1999
313 124.4 1.36 1999
313 135 1.58 1999
313 150.1 1.75 1999
313 174.7 2.49 1999
313 199.5 3.46 1999
348 3.9 0.01 1999
348 44.8 0.02 1999
348 89.7 0.02 1999
348 125 1.02 1999
348 171 2.36 1999
348 200 3.13 1999
348 224.5 4.91 1999
348 268.8 8.7 1999
349 208.8 4.41 1999
349 224.7 5.26 1999
349 235.2 5.96 1999
349 249.4 8.02 1999
349 275.4 9.52 1999
349 4.6 1e-04 1999
349 24.3 1e-04 1999
349 34.5 2e-04 1999
349 44.8 1e-04 1999
349 74.5 5e-04 1999
349 84.3 0.0013 1999
349 93.8 0.0148 1999
349 104.6 0.1184 1999
349 114.3 0.2361 1999
349 124.8 0.4687 1999
349 135.3 1.2601 1999
349 149.6 1.6 1999
349 174.6 2.72 1999
349 200.4 3.57 1999
33 110.6 0.35 2000
33 148.3 1.69 2000
33 179.7 3.2 2000
33 219.7 5.17 2000
33 259.7 8.23 2000
34 209.3 4.55 2000
34 224 5.56 2000
34 234.3 6.02 2000
34 250 6.98 2000
34 274.4 9.29 2000
34 4.4 0.0028 2000
34 24.6 0.0028 2000
34 44.7 0.0011 2000
34 59.7 0.01 2000
34 74.7 0.0011 2000
34 104.5 0.0132 2000
34 124.3 0.5487 2000
34 150.1 1.66 2000
34 175.2 2.32 2000
34 202 4 2000
60 5 0.01 2000
60 4.7 0.02 2000
60 49.3 0.04 2000
60 97.8 0.05 2000
60 149.1 0.75 2000
60 178.9 1.54 2000
60 226.6 3.03 2000
60 267.4 5.17 2000
61 208.6 2.78 2000
61 222.9 3.38 2000
61 234 3.78 2000
61 249.4 5.21 2000
61 274.4 6.58 2000
61 299.7 8.87 2000
61 4.5 0.0011 2000
61 15.3 0.01 2000
61 25.1 7e-04 2000
61 45.7 4e-04 2000
61 59.4 0.01 2000
61 75.6 2e-04 2000
61 95.3 0.0775 2000
61 105.5 0.1809 2000
61 113.8 0.2303 2000
61 124 0.377 2000
61 135 0.55 2000
61 148.6 0.9125 2000
61 174.5 1.64 2000
61 200.9 2.14 2000
88 4.4 0.01 2000
88 89.6 0.01 2000
88 124.5 0.33 2000
88 170 1.97 2000
88 199.4 2.21 2000
88 237.8 4.77 2000
88 275.2 7.76 2000
89 4.2 0.01 2000
89 209.4 2.18 2000
89 224.7 3.01 2000
89 235.6 4.09 2000
89 273.7 6.88 2000
89 299.3 9.58 2000
89 4.6 9e-04 2000
89 14.3 0.01 2000
89 23.5 5e-04 2000
89 44.7 0.0014 2000
89 84.3 2e-04 2000
89 93.5 2e-04 2000
89 115.1 1e-04 2000
89 125.2 7e-04 2000
89 134 0.03 2000
89 149.3 1.0586 2000
89 174.8 1.59 2000
89 201.2 2.21 2000
116 70.4 0.01 2000
116 140.1 0.13 2000
116 204.8 2.57 2000
116 265.1 5.01 2000
116 299 7.16 2000
117 209.4 3.84 2000
117 224.5 4.78 2000
117 234.1 5.08 2000
117 249.4 4.76 2000
117 275.1 6.08 2000
117 300 8.14 2000
117 4.9 0.0023 2000
117 14.9 0.0011 2000
117 25 6e-04 2000
117 35.5 7e-04 2000
117 44.7 0.0013 2000
117 60.7 8e-04 2000
117 75 8e-04 2000
117 83.9 0.0012 2000
117 94.8 0.0016 2000
117 104 0.0011 2000
117 114.2 0.0108 2000
117 124.6 0.0313 2000
117 134.7 0.06 2000
117 149.3 0.4061 2000
117 174.2 1.8 2000
117 200.5 2.9 2000
144 5 0.01 2000
144 124.6 0.01 2000
144 159.9 0.74 2000
144 202.2 1.91 2000
144 249.4 3.14 2000
144 273.7 4.02 2000
145 209.1 2.69 2000
145 224.3 3.23 2000
145 234.2 3.51 2000
145 249.3 4.7 2000
145 274.2 7.39 2000
145 299 8.06 2000
145 4.9 0.0041 2000
145 15.1 6e-04 2000
145 25.1 5e-04 2000
145 35 0.0013 2000
145 45.3 0.0045 2000
145 59.8 0.0042 2000
145 74.1 8e-04 2000
145 84.9 0.0065 2000
145 94.8 0.0016 2000
145 104.2 0.0025 2000
145 114 0.0053 2000
145 124.2 0.0124 2000
145 134.3 0.0674 2000
145 150.2 0.2317 2000
145 159.8 0.487 2000
145 175.1 0.59 2000
145 199.4 1.4 2000
172 51.3 0.01 2000
172 123.6 0.01 2000
172 175.4 1.49 2000
172 194.7 2.31 2000
172 245.3 4.85 2000
172 285.6 7.51 2000
173 210.4 2.88 2000
173 226.4 3.83 2000
173 237.1 4.4 2000
173 251.6 5.21 2000
173 274.9 6.99 2000
173 298.6 8.47 2000
173 4.6 0.0011 2000
173 14.4 0.0013 2000
173 24.7 0.002 2000
173 34.3 0.0023 2000
173 44.4 4e-04 2000
173 59.7 5e-04 2000
173 74.8 9e-04 2000
173 84.8 0.001 2000
173 94.4 4e-04 2000
173 104.1 3e-04 2000
173 115 0.0011 2000
173 124.9 0.0016 2000
173 134.4 0.0317 2000
173 149.8 0.3281 2000
173 174.5 1.1241 2000
173 202 2.32 2000
207 169.4 1.58 2000
207 220.4 4.3 2000
208 209.3 4.29 2000
208 223.5 5.15 2000
208 234.3 5.82 2000
208 249.5 6.74 2000
208 273.7 8.2 2000
208 299.9 10.68 2000
208 134 0.21 2000
208 150.1 1.16 2000
208 174.7 2.44 2000
208 199.6 3.82 2000
235 5.9 0.05 2000
235 9.9 0.01 2000
235 44.2 0.02 2000
235 82 0.02 2000
235 89.8 0.02 2000
235 117.9 0.02 2000
235 134.5 0.21 2000
235 192 2.11 2000
235 251.7 4.21 2000
236 5.1 0.02 2000
236 91.4 0.01 2000
236 209.1 3.21 2000
236 224 3.67 2000
236 234.8 4.43 2000
236 250.3 5.6 2000
236 275 7.33 2000
236 300 9.17 2000
236 5 1e-04 2000
236 15.2 4e-04 2000
236 24.9 2e-04 2000
236 34.7 3e-04 2000
236 60 5e-04 2000
236 73.9 6e-04 2000
236 85.1 6e-04 2000
236 94.7 0.001 2000
236 105.3 0.01 2000
236 114.8 0.2296 2000
236 126 0.6996 2000
236 134.9 0.84 2000
236 149 1.07 2000
236 159.5 1.25 2000
236 173.9 1.81 2000
236 185.4 2.29 2000
236 201.1 3.11 2000
291 3.9 0.01 2000
291 154.3 0.57 2000
291 219.9 3.22 2000
291 257.4 4.93 2000
292 4.9 0.008 2000
292 24.9 0.0146 2000
292 44.7 0.0064 2000
292 75 0.0064 2000
292 99.7 0.0083 2000
292 115.1 0.0101 2000
292 126 0.1157 2000
292 151.3 0.5012 2000
292 174.7 1.26 2000
292 200.7 2.66 2000
334 4.9 0.01 2000
334 50.4 0.01 2000
334 99.3 0.04 2000
334 124.5 0.14 2000
334 192.5 1.86 2000
334 262.9 4.14 2000
335 4.6 0.01 2000
335 4.6 0.0021 2000
335 14.8 0.01 2000
335 25.2 0.01 2000
335 25 0.0027 2000
335 35 0.01 2000
335 44.8 0.0041 2000
335 74.5 0.0038 2000
335 99.6 0.0136 2000
335 125.1 0.027 2000
335 150.1 0.1039 2000
335 174.6 0.5238 2000
335 201 2.07 2000
335 225.2 3.1 2000
354 126.7 0.04 2000
354 179.9 1.06 2000
354 224.4 3.31 2000
354 263.4 5.56 2000
354 293.6 9.44 2000
355 4.6 0.001 2000
355 15.1 0.01 2000
355 23.9 0.0031 2000
355 34.5 0.01 2000
355 58.9 0.01 2000
355 72.8 0.0017 2000
355 150.4 0.2164 2000
355 172.3 0.5697 2000
355 199.6 1.69 2000
16 3.4 0.01 2001
16 48.3 0.01 2001
16 99 0.01 2001
16 148.9 0.48 2001
16 208.3 1.59 2001
16 244.1 3.19 2001
16 278.1 4.3 2001
17 4.2 6e-04 2001
17 23.3 1e-04 2001
17 58.1 0.01 2001
17 74.1 0.0115 2001
17 98.4 1e-04 2001
17 124.1 0.0116 2001
17 148.5 0.0504 2001
17 172.8 0.1401 2001
17 198.9 1.12 2001
45 4.3 0.03 2001
46 4.2 0.0011 2001
46 25 5e-04 2001
46 43.9 0.0012 2001
46 59.5 0.01 2001
46 73.8 2e-04 2001
46 99.1 0.0542 2001
46 114.1 0.4326 2001
46 123.2 0.6096 2001
46 151.3 1.76 2001
46 173.8 2.25 2001
46 198.4 4.01 2001
46 151.6 1.36 2001
46 231.2 4.43 2001
46 294 9.34 2001
46 298.7 9.78 2001
80 4.1 4e-04 2001
80 11.9 0.07 2001
80 20.2 7e-04 2001
80 33.8 0.09 2001
80 44.2 0.0025 2001
80 58.9 0.07 2001
80 73.4 0.0019 2001
80 98.6 0.0026 2001
80 112.3 0.0014 2001
80 124.6 0.0886 2001
80 148.5 1.3846 2001
80 164.2 2.49 2001
80 174 2.09 2001
80 73.3 0.04 2001
80 98.6 0.03 2001
80 147.6 1.28 2001
80 198.6 2.06 2001
80 223.6 2.99 2001
80 249.4 4.77 2001
80 298 9.46 2001
82 98.8 0.09 2001
82 123.9 0.03 2001
82 134.1 0.03 2001
82 149.4 0.27 2001
82 183.4 1.93 2001
82 214 2.85 2001
82 246.5 4.69 2001
107 3.7 0.34 2001
107 3.7 0.26 2001
107 44.3 0.13 2001
107 78.4 0.11 2001
107 128.1 0.09 2001
107 163.2 0.34 2001
107 214 1.98 2001
107 298.7 7.07 2001
108 13.6 0.0014 2001
108 23.1 0.25 2001
108 33.8 5e-04 2001
108 43.9 0.48 2001
108 59.3 0.0014 2001
108 83.8 0.0014 2001
108 114 7e-04 2001
108 122.4 0.0037 2001
108 148.2 0.0043 2001
108 163.4 0.1597 2001
108 199.5 0.7784 2001
136 4.8 0.4 2001
136 8.9 0.34 2001
136 19.5 0.22 2001
136 59.1 0.21 2001
136 104.4 0.21 2001
136 124.2 0.22 2001
136 169.6 2.83 2001
136 216.4 4.93 2001
136 288.9 11.4 2001
136 298.8 11.91 2001
137 4.8 0.0014 2001
137 14.7 0.11 2001
137 24.9 0.1 2001
137 34.2 0.08 2001
137 44.6 0.002 2001
137 60 0.34 2001
137 75 0.0016 2001
137 99.3 0.0018 2001
137 114.6 0.1886 2001
137 124.4 0.4646 2001
137 149.8 1.72 2001
137 175.2 2.73 2001
137 200.6 3.49 2001
164 4 0.04 2001
164 3.6 0.03 2001
164 49 0.06 2001
164 103.5 0.13 2001
164 138.5 0.49 2001
164 178.8 0.98 2001
164 219.4 3.52 2001
164 253.1 4.41 2001
165 3.5 0.002 2001
165 24.2 0.0025 2001
165 44 4e-04 2001
165 73.9 9e-04 2001
165 99.5 0.0017 2001
165 114.6 1e-04 2001
165 124.3 0.0012 2001
165 148.7 0.1679 2001
165 173.5 0.9453 2001
192 4.7 1e-04 2001
192 24.3 1e-04 2001
192 44.6 8e-04 2001
192 99.9 0.0016 2001
192 115.3 0.0091 2001
192 124.3 0.0133 2001
192 148.9 0.2148 2001
192 174.5 0.7539 2001
193 4.1 0.08 2001
193 3.9 0.04 2001
193 34.3 0.04 2001
193 58.6 0.04 2001
193 95.1 0.03 2001
193 124.2 0.11 2001
193 178.4 1.51 2001
193 207.9 2.54 2001
193 245 4 2001
220 14.6 9e-04 2001
220 44.5 9e-04 2001
220 74.3 0.0013 2001
220 99.9 0.0012 2001
220 115 7e-04 2001
220 124.8 0.0246 2001
220 149.6 0.5114 2001
221 5.2 0.02 2001
221 29.5 0.04 2001
221 60.8 0.04 2001
221 74.5 0.04 2001
221 82.6 0.05 2001
221 118 0.08 2001
221 159.5 1.17 2001
221 198.6 2.19 2001
221 261.8 6.79 2001
221 5 0.04 2001
274 5.1 0.03 2001
274 5.4 0.03 2001
274 53.7 0.03 2001
274 72.3 0.04 2001
274 98.9 0.11 2001
274 125.3 0.15 2001
274 167.4 1.27 2001
274 227.6 4.87 2001
274 265.3 7.68 2001
274 299 10.62 2001
275 5.5 0.0013 2001
275 25 1e-04 2001
275 44.9 2e-04 2001
275 75.4 0.0056 2001
275 100.2 5e-04 2001
275 115.7 0.0024 2001
275 124.5 0.0742 2001
275 150 0.5226 2001
295 4.6 0.03 2001
295 4.4 0.02 2001
295 64.9 0.02 2001
295 92.6 0.03 2001
295 154.8 0.74 2001
295 189.9 1.23 2001
295 231.7 4.23 2001
295 280.6 8.17 2001
296 5.1 9e-04 2001
296 25 0.002 2001
296 45.9 0.0016 2001
296 75.7 3e-04 2001
296 99.4 0.0023 2001
296 114.5 0.0073 2001
296 126.4 0.1761 2001
296 148.9 1.304 2001
320 4.2 0.03 2001
320 3.7 0.01 2001
320 8.9 0.02 2001
320 33.9 0.04 2001
320 59.6 0.03 2001
320 95.9 0.09 2001
320 98.6 0.1 2001
320 108.7 0.3 2001
320 123.3 0.62 2001
320 184.5 2.36 2001
320 244.5 6.81 2001
321 4.6 0.002 2001
321 24.3 4e-04 2001
321 44.2 0.0015 2001
321 74.5 0.0021 2001
321 100.6 0.0593 2001
321 115.1 0.3288 2001
321 124.1 0.453 2001
321 150.1 1.1549 2001
349 3.9 0.0031 2001
349 24 0.0029 2001
349 44.8 0.0034 2001
349 73.3 0.3304 2001
349 99.1 0.6349 2001
349 4.8 0.03 2001
349 50.2 0.02 2001
349 92.3 0.06 2001
349 167.1 2.11 2001
349 200.4 3.89 2001
349 240 6.49 2001
349 290.4 9.28 2001
349 4.4 0.02 2001
15 4.7 0.13 2002
15 4 0.11 2002
15 48.2 0.01 2002
15 98.6 0.02 2002
15 142.8 0.45 2002
15 189.8 0.92 2002
15 228.3 1.92 2002
15 289.5 5.69 2002
16 4.1 6e-04 2002
16 24.6 8e-04 2002
16 75.3 0.0015 2002
16 97.9 4e-04 2002
16 113.5 0.0065 2002
16 124.2 0.1692 2002
16 149 0.4842 2002
51 4.8 0.02 2002
51 3.9 0.02 2002
51 24.3 0.05 2002
51 44 0.07 2002
51 75.2 0.07 2002
51 115 0.21 2002
51 125.7 0.51 2002
51 213.6 3.96 2002
51 263.9 7.55 2002
52 4.3 6e-04 2002
52 25.5 3e-04 2002
52 44.1 1e-04 2002
52 73.5 4e-04 2002
52 98.7 1.0421 2002
52 114.8 0.6974 2002
71 4.8 0.01 2002
71 24.7 0.05 2002
71 74.6 0.03 2002
71 109.7 0.02 2002
71 150.1 0.03 2002
71 178.8 0.78 2002
71 214.1 1.25 2002
71 248.1 1.98 2002
71 290.9 4.96 2002
72 4.2 0.0029 2002
72 24.8 7e-04 2002
72 44.1 0.0012 2002
72 74.5 3e-04 2002
72 99.9 7e-04 2002
72 125 0.4066 2002
140 4.5 0.02 2002
140 4 0.04 2002
140 38.5 0.01 2002
140 49.2 0.02 2002
140 74.3 0.03 2002
140 114.5 1.2 2002
140 157.4 2.78 2002
140 200.1 5.08 2002
140 284.1 12.86 2002
141 4.6 0.002 2002
141 24.3 0.0014 2002
141 44.6 9e-04 2002
141 74.4 5e-04 2002
141 99.6 0.0016 2002
141 114.2 0.0044 2002
141 123.6 0.3687 2002
141 150.4 1.3142 2002
180 27.2 0.01 2002
180 4.4 0.05 2002
180 55.3 0.06 2002
