"DOY" "Depth" "CHL" "Year"
190 5.1 0.07 1997
190 14.8 0.07 1997
190 24.4 0.07 1997
190 35.8 0.07 1997
190 45.3 0.08 1997
190 59.4 0.09 1997
190 75.3 0.11 1997
190 84 0.12 1997
190 94.3 0.15 1997
190 104.3 0.18 1997
190 115 0.19 1997
190 124.3 0.2 1997
190 134.5 0.17 1997
190 150.1 0.12 1997
190 158.8 0.08 1997
190 174.2 0.04 1997
190 200.3 0.02 1997
191 3.8 0.08 1997
191 24.7 0.08 1997
191 44.8 0.1 1997
191 74.3 0.11 1997
191 101.1 0.21 1997
191 124.4 0.24 1997
191 139.4 0.18 1997
191 149.4 0.12 1997
191 173.8 0.05 1997
190 5 0.08 1997
190 25 0.08 1997
190 45 0.07 1997
190 75 0.11 1997
190 100 0.21 1997
190 125 0.18 1997
190 150 0.06 1997
214 4.6 0.05 1997
214 14.3 0.05 1997
214 24.9 0.05 1997
214 35.3 0.06 1997
214 43.9 0.06 1997
214 59.9 0.09 1997
214 77.3 0.13 1997
214 85.1 0.14 1997
214 94.7 0.16 1997
214 101.7 0.2 1997
214 114.3 0.17 1997
214 124.7 0.13 1997
214 134.1 0.1 1997
214 149.5 0.05 1997
214 159.7 0.04 1997
214 175 0.02 1997
214 199.6 0.01 1997
215 4.8 0.06 1997
215 23.3 0.06 1997
215 45 0.07 1997
215 74.7 0.11 1997
215 99.5 0.18 1997
215 120.6 0.18 1997
215 123.8 0.16 1997
215 149.4 0.05 1997
215 173.8 0.03 1997
214 5 0.05 1997
214 25 0.06 1997
214 45 0.07 1997
214 75 0.12 1997
214 100 0.23 1997
214 125 0.12 1997
214 150 0.06 1997
214 175 0.05 1997
268 4.5 0.05 1997
268 14 0.06 1997
268 25.2 0.06 1997
268 44.7 0.06 1997
268 59.6 0.06 1997
268 75.5 0.1 1997
268 84.6 0.13 1997
268 93.9 0.15 1997
268 104.6 0.17 1997
268 114.1 0.19 1997
268 125 0.21 1997
268 160.1 0.14 1997
268 184.7 0.05 1997
268 198.4 0.03 1997
268 5.1 0.06 1997
268 24.6 0.06 1997
268 44.3 0.06 1997
268 74.8 0.11 1997
268 98.9 0.16 1997
268 125 0.22 1997
268 135 0.18 1997
268 149.7 0.11 1997
268 174.1 0.04 1997
268 5 0.06 1997
268 25 0.06 1997
268 45 0.06 1997
268 100 0.19 1997
268 125 0.18 1997
268 150 0.08 1997
339 5.3 0.15 1997
339 14.6 0.16 1997
339 25.3 0.16 1997
339 33.2 0.15 1997
339 43.6 0.15 1997
339 59.4 0.15 1997
339 73.8 0.16 1997
339 84.5 0.15 1997
339 95.3 0.15 1997
339 106.7 0.16 1997
339 115.2 0.16 1997
339 124.5 0.18 1997
339 134 0.13 1997
339 148.7 0.08 1997
339 173.6 0.03 1997
339 200.3 0.01 1997
339 4.2 0.15 1997
339 24.4 0.15 1997
339 45.2 0.15 1997
339 74.4 0.14 1997
339 99.1 0.17 1997
339 124.6 0.23 1997
339 149.6 0.11 1997
339 174.5 0.05 1997
11 4.6 0.08 1998
11 14.7 0.07 1998
11 24.6 0.08 1998
11 34.6 0.1 1998
11 43.6 0.15 1998
11 59.1 0.17 1998
11 84.9 0.21 1998
11 94.8 0.25 1998
11 104.3 0.22 1998
11 114.7 0.17 1998
11 124.4 0.11 1998
11 134.7 0.04 1998
11 149.4 0.03 1998
11 159.8 0.02 1998
11 173.6 0.02 1998
11 201.8 0.01 1998
12 4.4 0.07 1998
12 23.6 0.07 1998
12 44.3 0.13 1998
12 59.8 0.16 1998
12 74.9 0.17 1998
12 88.3 0.19 1998
12 100.3 0.21 1998
12 119.2 0.23 1998
12 147.5 0.09 1998
12 175.7 0.02 1998
11 5 0.08 1998
11 25 0.08 1998
11 45 0.08 1998
11 75 0.24 1998
11 100 0.24 1998
11 125 0.15 1998
11 150 0.03 1998
11 175 0.04 1998
50 5.1 0.08 1998
50 13.8 0.07 1998
50 24.5 0.08 1998
50 34.9 0.09 1998
50 44.6 0.1 1998
50 59.5 0.12 1998
50 74 0.14 1998
50 84.6 0.31 1998
50 94.5 0.32 1998
50 105.2 0.23 1998
50 116.1 0.15 1998
50 125.8 0.11 1998
50 135 0.09 1998
50 149 0.06 1998
50 161 0.03 1998
50 174.2 0.04 1998
50 199.8 0.01 1998
51 4.3 0.08 1998
51 24.8 0.08 1998
51 43.7 0.09 1998
51 73.2 0.15 1998
51 98.5 0.22 1998
51 119.5 0.26 1998
51 122.9 0.24 1998
51 150.1 0.1 1998
51 173.4 0.03 1998
50 5 0.08 1998
50 25 0.08 1998
50 45 0.08 1998
50 75 0.18 1998
50 100 0.28 1998
50 125 0.13 1998
77 4.1 0.06 1998
77 14.8 0.07 1998
77 25.7 0.07 1998
77 34.9 0.08 1998
77 44.9 0.09 1998
77 59.7 0.11 1998
77 74.6 0.14 1998
77 85 0.17 1998
77 94.5 0.27 1998
77 105.1 0.27 1998
77 114.7 0.2 1998
77 124.6 0.2 1998
77 134.1 0.18 1998
77 149.3 0.13 1998
77 159.7 0.08 1998
77 174.8 0.05 1998
77 200.8 0.02 1998
78 4.4 0.06 1998
78 24.5 0.07 1998
78 74.5 0.17 1998
78 99.3 0.26 1998
78 124.4 0.14 1998
78 150.3 0.1 1998
78 174.4 0.06 1998
77 5 0.08 1998
77 25 0.07 1998
77 75 0.19 1998
77 100 0.21 1998
77 125 0.12 1998
77 150 0.09 1998
77 175 0.07 1998
105 5.1 0.1 1998
105 14.1 0.1 1998
105 25.1 0.11 1998
105 34.1 0.1 1998
105 45.5 0.11 1998
105 60.3 0.12 1998
105 74.3 0.11 1998
105 84.6 0.11 1998
105 94.1 0.18 1998
105 104.3 0.27 1998
105 114.2 0.15 1998
105 124.9 0.13 1998
105 148.8 0.16 1998
105 177.1 0.12 1998
105 205.1 0.03 1998
106 4.9 0.1 1998
106 44.9 0.1 1998
106 73.7 0.12 1998
106 99.5 0.15 1998
106 126.5 0.23 1998
106 151.6 0.12 1998
106 178.3 0.07 1998
105 5 0.1 1998
105 25 0.1 1998
105 45 0.1 1998
105 75 0.12 1998
105 100 0.25 1998
105 125 0.14 1998
105 150 0.11 1998
133 4.4 0.06 1998
133 14.8 0.07 1998
133 24.9 0.08 1998
133 44.7 0.09 1998
133 59.8 0.11 1998
133 74.6 0.11 1998
133 85.8 0.16 1998
133 94.7 0.18 1998
133 104.8 0.24 1998
133 115.4 0.24 1998
133 125.2 0.25 1998
133 134.1 0.22 1998
133 151 0.11 1998
133 160.1 0.09 1998
133 174.8 0.09 1998
133 201.9 0.05 1998
134 4.6 0.06 1998
134 24.8 0.07 1998
134 24.7 0.07 1998
134 44.2 0.08 1998
134 74.6 0.09 1998
134 101.1 0.15 1998
134 125.9 0.25 1998
134 149.4 0.15 1998
134 176.5 0.09 1998
134 204.8 0.07 1998
133 5 0.07 1998
133 25 0.09 1998
133 45 0.13 1998
133 75 0.15 1998
133 100 0.21 1998
133 125 0.22 1998
133 150 0.1 1998
133 175 0.1 1998
168 5.6 0.07 1998
168 14.9 0.07 1998
168 25.3 0.07 1998
168 35.7 0.07 1998
168 45.9 0.07 1998
168 60.4 0.1 1998
168 74.7 0.14 1998
168 84.9 0.17 1998
168 95.1 0.21 1998
168 105.4 0.25 1998
168 115.9 0.29 1998
168 125.8 0.22 1998
168 135.5 0.14 1998
168 150.4 0.09 1998
168 175.4 0.04 1998
168 202.1 0.02 1998
169 5.4 0.06 1998
169 25.2 0.08 1998
169 45.2 0.13 1998
169 75.1 0.2 1998
169 99.6 0.21 1998
169 126.2 0.26 1998
169 133 0.23 1998
169 152 0.09 1998
169 175.7 0.03 1998
168 5 0.07 1998
168 25 0.07 1998
168 45 0.07 1998
168 75 0.13 1998
168 100 0.23 1998
168 125 0.25 1998
168 150 0.11 1998
168 175 0.05 1998
196 5.6 0.09 1998
196 14.5 0.08 1998
196 25.3 0.08 1998
196 36 0.08 1998
196 45.2 0.11 1998
196 61.1 0.12 1998
196 75.6 0.14 1998
196 84.8 0.16 1998
196 95.7 0.17 1998
196 105.4 0.21 1998
196 114.9 0.22 1998
196 125.4 0.24 1998
196 135.6 0.23 1998
196 150.8 0.17 1998
196 174.5 0.09 1998
196 200.6 0.04 1998
197 4.6 0.09 1998
197 24.5 0.09 1998
197 45 0.09 1998
197 75.2 0.13 1998
197 99 0.16 1998
197 124.8 0.23 1998
197 130.1 0.23 1998
197 149.6 0.14 1998
197 175.5 0.06 1998
196 5 0.09 1998
196 25 0.08 1998
196 45 0.08 1998
196 75 0.13 1998
196 100 0.19 1998
196 125 0.2 1998
196 150 0.08 1998
196 175 0.03 1998
222 5.3 0.14 1998
222 15.1 0.14 1998
222 25.8 0.29 1998
222 35.5 0.17 1998
222 46.1 0.16 1998
222 60.6 0.15 1998
222 75.1 0.18 1998
222 85.3 0.21 1998
222 95.2 0.18 1998
222 105.6 0.21 1998
222 114.7 0.18 1998
222 125.4 0.15 1998
222 136.3 0.15 1998
222 176 0.04 1998
222 199.7 0.01 1998
223 6.6 0.17 1998
223 15.5 0.19 1998
223 25.6 0.21 1998
223 25.7 0.23 1998
223 35.8 0.17 1998
223 46.2 0.13 1998
223 76.8 0.16 1998
223 90.3 0.21 1998
223 99.8 0.18 1998
223 124.1 0.1 1998
223 153.1 0.05 1998
223 176.4 0.02 1998
222 5 0.17 1998
222 25 0.19 1998
222 45 0.11 1998
222 75 0.16 1998
222 100 0.18 1998
222 125 0.17 1998
222 150 0.1 1998
222 175 0.09 1998
271 5 0.06 1998
271 15.8 0.06 1998
271 25.9 0.06 1998
271 35.8 0.06 1998
271 45.7 0.05 1998
271 59.8 0.07 1998
271 75 0.13 1998
271 85.8 0.14 1998
271 94.8 0.17 1998
271 105.5 0.22 1998
271 115.5 0.21 1998
271 125.7 0.19 1998
271 135.3 0.15 1998
271 149.9 0.07 1998
271 175.5 0.03 1998
271 200.7 0.01 1998
271 4.9 0.06 1998
271 25.1 0.06 1998
271 45.5 0.07 1998
271 74.5 0.14 1998
271 100.4 0.19 1998
271 124.9 0.22 1998
271 151 0.1 1998
271 177.4 0.03 1998
272 25.5 0.05 1998
272 45.5 0.06 1998
272 75.4 0.13 1998
272 100.5 0.2 1998
272 110.6 0.2 1998
272 125.6 0.24 1998
272 150.7 0.12 1998
272 175.7 0.03 1998
271 5 0.06 1998
271 25 0.06 1998
271 45 0.05 1998
271 75 0.13 1998
271 100 0.19 1998
271 125 0.21 1998
271 150 0.07 1998
271 175 0.05 1998
292 14.9 0.06 1998
292 25.4 0.06 1998
292 35 0.06 1998
292 45.1 0.06 1998
292 60.1 0.14 1998
292 74.8 0.21 1998
292 85.8 0.23 1998
292 95.4 0.23 1998
292 105.2 0.23 1998
292 115 0.19 1998
292 125.7 0.17 1998
292 134.9 0.15 1998
292 149.9 0.1 1998
292 175.2 0.08 1998
292 5.7 0.07 1998
292 25.1 0.07 1998
292 45.5 0.07 1998
292 75.4 0.18 1998
292 125.4 0.21 1998
292 150 0.1 1998
292 175.3 0.07 1998
293 5.2 0.06 1998
293 25 0.07 1998
293 45.7 0.06 1998
293 75.4 0.14 1998
293 100.9 0.23 1998
293 114.9 0.21 1998
293 125.4 0.23 1998
293 150.3 0.1 1998
293 150.2 0.12 1998
293 175.3 0.07 1998
292 5 0.08 1998
292 25 0.07 1998
292 45 0.07 1998
292 75 0.18 1998
292 100 0.23 1998
292 125 0.18 1998
292 150 0.12 1998
292 175 0.1 1998
315 5.5 0.09 1998
315 15.6 0.09 1998
315 25.7 0.09 1998
315 35.6 0.09 1998
315 45.7 0.11 1998
315 60.4 0.14 1998
315 75.7 0.23 1998
315 85.6 0.25 1998
315 95.5 0.21 1998
315 105.3 0.17 1998
315 115.5 0.14 1998
315 125.5 0.11 1998
315 135.4 0.07 1998
315 150.7 0.05 1998
315 175.4 0.03 1998
315 201.3 0.01 1998
315 5 0.09 1998
315 24.6 0.09 1998
315 43.9 0.09 1998
315 75.2 0.19 1998
315 100.2 0.21 1998
315 125.1 0.09 1998
315 149.7 0.05 1998
315 175.4 0.02 1998
316 5.5 0.08 1998
316 25.6 0.09 1998
316 25.6 0.08 1998
316 45.9 0.12 1998
316 75.7 0.24 1998
316 100.7 0.2 1998
316 125.3 0.08 1998
316 148.5 0.04 1998
316 176.5 0.02 1998
315 5 0.09 1998
315 25 0.09 1998
315 45 0.09 1998
315 75 0.21 1998
315 100 0.14 1998
315 125 0.09 1998
315 150 0.04 1998
343 15.7 0.12 1998
343 25.7 0.13 1998
343 30.2 0.12 1998
343 45.8 0.12 1998
343 60 0.13 1998
343 75.6 0.17 1998
343 85.6 0.18 1998
343 95.8 0.18 1998
343 105.6 0.17 1998
343 115 0.18 1998
343 126.3 0.12 1998
343 136.7 0.08 1998
343 150.9 0.05 1998
343 175.5 0.02 1998
343 5.2 0.12 1998
343 25.5 0.11 1998
343 46.6 0.11 1998
343 74.9 0.13 1998
343 100.1 0.16 1998
343 126.5 0.17 1998
343 150.9 0.07 1998
343 175.2 0.03 1998
343 5.3 0.14 1998
343 25.5 0.13 1998
343 45.5 0.13 1998
343 76.1 0.13 1998
343 101.3 0.14 1998
343 123.8 0.11 1998
343 149.8 0.06 1998
343 174.7 0.02 1998
349 6 0.12 1998
349 26.1 0.11 1998
349 46 0.12 1998
349 75.8 0.14 1998
349 100.4 0.16 1998
349 125.4 0.12 1998
349 176.8 0.01 1998
343 5 0.1 1998
343 25 0.1 1998
343 45 0.1 1998
343 75 0.14 1998
343 100 0.12 1998
343 125 0.09 1998
13 5.2 0.14 1999
13 15 0.14 1999
13 24.9 0.14 1999
13 35.8 0.14 1999
13 44.9 0.14 1999
13 59.5 0.14 1999
13 74.6 0.14 1999
13 84.8 0.16 1999
13 105.4 0.16 1999
13 114.4 0.14 1999
13 133.6 0.08 1999
13 150 0.07 1999
13 175.6 0.02 1999
13 199.7 0.03 1999
13 4.4 0.14 1999
13 25.7 0.14 1999
13 46.2 0.14 1999
13 75.9 0.14 1999
13 100.6 0.14 1999
13 125.4 0.09 1999
13 150.2 0.05 1999
13 175.6 0.02 1999
14 5.6 0.09 1999
14 26.2 0.1 1999
14 46.7 0.15 1999
14 74.6 0.14 1999
14 100.4 0.15 1999
14 122 0.17 1999
14 150.6 0.08 1999
14 174.9 0.04 1999
13 5 0.14 1999
13 25 0.14 1999
13 45 0.14 1999
13 75 0.14 1999
13 100 0.12 1999
13 125 0.09 1999
13 150 0.05 1999
49 5.1 0.07 1999
49 16.1 0.08 1999
49 45.5 0.12 1999
49 60.9 0.16 1999
49 76.1 0.24 1999
49 85.9 0.26 1999
49 96.7 0.27 1999
49 105.6 0.25 1999
49 115.9 0.25 1999
49 126 0.2 1999
49 135.5 0.17 1999
49 150.8 0.12 1999
49 175.6 0.04 1999
49 201.1 0.02 1999
49 5.5 0.09 1999
49 26.2 0.09 1999
49 46.4 0.16 1999
49 76.8 0.24 1999
49 101.8 0.24 1999
49 125.6 0.21 1999
49 151.3 0.07 1999
49 176 0.02 1999
50 5.5 0.09 1999
50 25.6 0.1 1999
50 45.2 0.12 1999
50 75.7 0.21 1999
50 100.9 0.27 1999
50 126.1 0.23 1999
50 140.4 0.14 1999
50 151.5 0.11 1999
50 175.8 0.04 1999
49 5 0.09 1999
49 25 0.11 1999
49 45 0.12 1999
49 75 0.27 1999
49 100 0.24 1999
49 125 0.11 1999
49 150 0.09 1999
49 175 0.01 1999
76 5.3 0.08 1999
76 15.7 0.09 1999
76 25.7 0.09 1999
76 33.8 0.09 1999
76 45.4 0.1 1999
76 60.7 0.11 1999
76 75.3 0.14 1999
76 85.8 0.16 1999
76 94.1 0.2 1999
76 105.5 0.28 1999
76 115.1 0.31 1999
76 125.6 0.24 1999
76 135.8 0.23 1999
76 150.6 0.12 1999
76 176.3 0.06 1999
76 203.1 0.04 1999
76 6 0.1 1999
76 25.6 0.09 1999
77 5.5 0.1 1999
77 24.6 0.1 1999
77 44.1 0.12 1999
77 80.7 0.16 1999
77 99.9 0.19 1999
77 123 0.26 1999
77 135.1 0.28 1999
77 157.6 0.17 1999
77 167.7 0.13 1999
76 5 0.09 1999
76 25 0.1 1999
76 45 0.2 1999
76 75 0.18 1999
76 100 0.27 1999
76 125 0.14 1999
76 150 0.1 1999
76 175 0.05 1999
104 14.9 0.11 1999
104 35.4 0.12 1999
104 45.3 0.14 1999
104 59 0.15 1999
104 75.1 0.16 1999
104 85 0.18 1999
104 95.4 0.19 1999
104 104.2 0.21 1999
104 114.2 0.28 1999
104 124 0.26 1999
104 135.6 0.26 1999
104 149.4 0.25 1999
104 174.5 0.14 1999
104 199.1 0.08 1999
105 5.3 0.1 1999
105 25.4 0.11 1999
105 45.2 0.14 1999
105 75.1 0.16 1999
105 101 0.25 1999
105 110.7 0.3 1999
105 126.4 0.28 1999
105 151.1 0.19 1999
105 177.6 0.09 1999
104 5 0.11 1999
104 25 0.12 1999
104 45 0.13 1999
104 75 0.16 1999
104 100 0.18 1999
104 125 0.27 1999
104 150 0.23 1999
130 5.3 0.08 1999
130 24.6 0.08 1999
130 34.9 0.09 1999
130 44.8 0.09 1999
130 59.7 0.11 1999
130 75.7 0.15 1999
130 85.8 0.17 1999
130 95.3 0.23 1999
130 104.6 0.29 1999
130 114.7 0.28 1999
130 124.9 0.22 1999
130 135.2 0.15 1999
130 150.1 0.07 1999
130 177.2 0.02 1999
130 197.8 0.01 1999
130 7 0.09 1999
130 25.1 0.1 1999
131 4.8 0.09 1999
131 26.3 0.09 1999
131 46.2 0.1 1999
131 76 0.15 1999
131 115.1 0.31 1999
131 124.2 0.26 1999
131 151.7 0.1 1999
131 177.9 0.03 1999
130 5 0.09 1999
130 25 0.09 1999
130 45 0.1 1999
130 75 0.14 1999
130 100 0.1 1999
130 125 0.1 1999
195 4.3 0.08 1999
195 14.6 0.08 1999
195 24.7 0.07 1999
195 33.8 0.08 1999
195 44.4 0.1 1999
195 59.4 0.14 1999
195 73.9 0.18 1999
195 84 0.22 1999
195 95 0.28 1999
195 104.6 0.29 1999
195 113.8 0.3 1999
195 124.2 0.18 1999
195 134.3 0.15 1999
195 149.5 0.15 1999
195 174.2 0.12 1999
195 200.5 0.08 1999
196 5.2 0.08 1999
196 24.7 0.08 1999
196 45 0.08 1999
196 75.1 0.17 1999
196 99.6 0.28 1999
196 124.6 0.23 1999
196 175.4 0.09 1999
196 175.4 0.1 1999
195 5 0.08 1999
195 25 0.08 1999
195 45 0.09 1999
195 75 0.17 1999
195 125 0.23 1999
195 150 0.15 1999
195 175 0.12 1999
226 4.6 0.09 1999
226 14 0.1 1999
226 25 0.1 1999
226 34.6 0.09 1999
226 44.4 0.1 1999
226 60 0.16 1999
226 75 0.21 1999
226 84.2 0.2 1999
226 94.7 0.23 1999
226 104.7 0.5 1999
226 114.6 0.36 1999
226 124.5 0.19 1999
226 134.6 0.14 1999
226 149.7 0.08 1999
226 174.6 0.04 1999
226 201.3 0.02 1999
227 4.8 0.09 1999
227 24.6 0.1 1999
227 45.5 0.1 1999
227 75.1 0.18 1999
227 99.9 0.29 1999
227 110 0.49 1999
227 125.2 0.26 1999
227 150.3 0.06 1999
227 177.4 0.03 1999
226 5 0.1 1999
226 25 0.09 1999
226 45 0.13 1999
226 75 0.19 1999
226 100 0.23 1999
226 125 0.08 1999
226 150 0.03 1999
288 5 0.07 1999
288 15.1 0.07 1999
288 24.6 0.07 1999
288 34.9 0.07 1999
288 44.2 0.07 1999
288 59.4 0.09 1999
288 74.1 0.11 1999
288 84.5 0.12 1999
288 105.3 0.21 1999
288 114.5 0.24 1999
288 123.8 0.23 1999
288 134.2 0.21 1999
288 149.7 0.1 1999
288 174.9 0.03 1999
288 200 0.03 1999
289 4.8 0.07 1999
289 24.7 0.07 1999
289 44.6 0.08 1999
289 74.5 0.1 1999
289 99.8 0.2 1999
289 125.3 0.23 1999
289 149.5 0.1 1999
289 175.4 0.04 1999
288 5 0.08 1999
288 25 0.07 1999
288 45 0.09 1999
288 75 0.14 1999
288 100 0.23 1999
288 125 0.11 1999
288 150 0.06 1999
313 5.3 0.09 1999
313 14.9 0.08 1999
313 25.3 0.09 1999
313 35 0.09 1999
313 45.1 0.09 1999
313 60.1 0.13 1999
313 74.9 0.19 1999
313 84.4 0.22 1999
313 94.5 0.26 1999
313 104.1 0.13 1999
313 114.5 0.1 1999
313 124.4 0.07 1999
313 135 0.05 1999
313 150.1 0.03 1999
313 174.7 0.01 1999
313 199.5 0.01 1999
314 4.9 0.09 1999
314 25.2 0.09 1999
314 44.6 0.09 1999
314 74.9 0.1 1999
314 110.1 0.23 1999
314 124.7 0.12 1999
314 150 0.05 1999
314 175.3 0.02 1999
313 5 0.11 1999
313 25 0.1 1999
313 45 0.09 1999
313 75 0.14 1999
313 100 0.15 1999
313 125 0.15 1999
313 150 0.08 1999
349 14.9 0.12 1999
349 24.3 0.12 1999
349 34.5 0.12 1999
349 44.8 0.12 1999
349 59.6 0.15 1999
349 74.5 0.18 1999
349 84.3 0.25 1999
349 93.8 0.25 1999
349 104.6 0.28 1999
349 114.3 0.2 1999
349 124.8 0.14 1999
349 135.3 0.06 1999
349 149.6 0.02 1999
349 174.6 0.01 1999
350 4.7 0.1 1999
350 24.9 0.1 1999
350 44.6 0.12 1999
350 73.5 0.16 1999
350 99.6 0.26 1999
350 124.2 0.13 1999
350 150.4 0.06 1999
349 5 0.12 1999
349 25 0.11 1999
349 45 0.13 1999
349 75 0.16 1999
349 100 0.22 1999
349 125 0.12 1999
349 150 0.03 1999
349 175 0.04 1999
34 4.4 0.06 2000
34 14.3 0.06 2000
34 24.6 0.06 2000
34 34.7 0.06 2000
34 59.7 0.12 2000
34 74.7 0.15 2000
34 84.5 0.18 2000
34 94.3 0.22 2000
34 104.5 0.25 2000
34 114.3 0.28 2000
34 124.3 0.21 2000
34 134.4 0.11 2000
34 150.1 0.05 2000
34 175.2 0.02 2000
34 24.3 0.09 2000
34 45 0.12 2000
35 4.9 0.07 2000
35 24.6 0.07 2000
35 43.5 0.08 2000
35 74.1 0.12 2000
35 99.2 0.22 2000
35 124.8 0.2 2000
35 149.7 0.03 2000
35 174 0.01 2000
34 5 0.07 2000
34 25 0.08 2000
34 45 0.09 2000
34 75 0.13 2000
34 100 0.16 2000
34 125 0.14 2000
34 150 0.06 2000
34 175 0.02 2000
61 4.5 0.07 2000
61 15.3 0.07 2000
61 25.1 0.03 2000
61 34.3 0.08 2000
61 45.7 0.09 2000
61 59.4 0.12 2000
61 75.6 0.14 2000
61 83.3 0.18 2000
61 95.3 0.25 2000
61 105.5 0.19 2000
61 113.8 0.17 2000
61 124 0.13 2000
61 135 0.08 2000
61 148.6 0.05 2000
61 174.5 0.02 2000
61 200.9 0.01 2000
61 24 0.08 2000
61 44.7 0.08 2000
62 24.7 0.08 2000
62 44 0.1 2000
62 74.8 0.11 2000
62 100.6 0.18 2000
62 124.9 0.18 2000
62 149.8 0.04 2000
62 176.2 0.01 2000
61 5 0.08 2000
61 25 0.08 2000
61 45 0.08 2000
61 75 0.13 2000
61 100 0.21 2000
61 125 0.18 2000
61 150 0.05 2000
61 175 0.02 2000
89 4.6 0.08 2000
89 14.3 0.07 2000
89 23.5 0.07 2000
89 33.8 0.07 2000
89 44.7 0.07 2000
89 59.7 0.07 2000
89 74.2 0.09 2000
89 84.3 0.11 2000
89 93.5 0.13 2000
89 103.9 0.15 2000
89 115.1 0.18 2000
89 125.2 0.2 2000
89 134 0.24 2000
89 149.3 0.12 2000
89 174.8 0.05 2000
89 201.2 0.01 2000
89 25.2 0.07 2000
89 45.2 0.08 2000
90 4.8 0.09 2000
90 25.2 0.08 2000
90 45.4 0.09 2000
90 74.6 0.1 2000
90 99.7 0.15 2000
90 125.5 0.22 2000
90 152.7 0.14 2000
90 176.4 0.06 2000
89 5 0.07 2000
89 25 0.07 2000
89 45 0.07 2000
89 75 0.1 2000
89 100 0.14 2000
89 125 0.23 2000
89 150 0.09 2000
89 175 0.05 2000
117 4.9 0.07 2000
117 14.9 0.03 2000
117 25 0.07 2000
117 35.5 0.07 2000
117 44.7 0.08 2000
117 60.7 0.08 2000
117 75 0.11 2000
117 83.9 0.13 2000
117 94.8 0.18 2000
117 104 0.2 2000
117 114.2 0.26 2000
117 124.6 0.21 2000
117 134.7 0.15 2000
117 149.3 0.12 2000
117 174.2 0.07 2000
117 24.9 0.07 2000
117 45.4 0.08 2000
118 5.1 0.07 2000
118 25.5 0.07 2000
118 44.5 0.07 2000
118 74.8 0.13 2000
118 100.2 0.24 2000
118 124.9 0.18 2000
118 175.7 0.07 2000
117 5 0.07 2000
117 25 0.07 2000
117 45 0.07 2000
117 75 0.15 2000
117 100 0.22 2000
117 125 0.13 2000
117 150 0.1 2000
117 175 0.05 2000
145 4.9 0.06 2000
145 15.1 0.06 2000
145 25.1 0.06 2000
145 35 0.07 2000
145 45.3 0.07 2000
145 59.8 0.08 2000
145 74.1 0.11 2000
145 84.9 0.13 2000
145 94.8 0.16 2000
145 104.2 0.16 2000
145 114 0.23 2000
145 124.2 0.25 2000
145 134.3 0.23 2000
145 150.2 0.23 2000
145 175.1 0.12 2000
145 199.4 0.04 2000
145 4.7 0.06 2000
145 24.7 0.06 2000
145 44.9 0.07 2000
145 74.6 0.1 2000
145 99.7 0.14 2000
145 124.1 0.21 2000
145 149.6 0.21 2000
145 176.7 0.07 2000
146 5.2 0.05 2000
146 24.7 0.05 2000
146 45 0.06 2000
146 74.5 0.1 2000
146 99.1 0.16 2000
146 125.1 0.27 2000
146 150.3 0.15 2000
146 175.3 0.06 2000
146 25 0.05 2000
146 45 0.07 2000
173 4.6 0.17 2000
173 14.4 0.3 2000
173 24.7 0.44 2000
173 34.3 0.39 2000
173 44.4 0.43 2000
173 59.7 0.12 2000
173 74.8 0.14 2000
173 84.8 0.15 2000
173 94.4 0.19 2000
173 104.1 0.21 2000
173 115 0.23 2000
173 124.9 0.19 2000
173 134.4 0.22 2000
173 149.8 0.16 2000
173 174.5 0.11 2000
173 202 0.05 2000
173 5 0.23 2000
173 24.6 0.48 2000
173 45.4 0.12 2000
173 75.6 0.15 2000
173 99.7 0.21 2000
173 124.9 0.15 2000
173 149.8 0.09 2000
173 174.5 0.03 2000
174 4.1 0.2 2000
174 24.5 0.1 2000
174 35 0.33 2000
174 74.7 0.16 2000
174 99.7 0.22 2000
174 125.2 0.19 2000
174 150.5 0.11 2000
174 176.5 0.06 2000
173 25 0.33 2000
173 45 0.17 2000
208 4.5 0.17 2000
208 14.4 0.12 2000
208 23.4 0.14 2000
208 34.3 0.15 2000
208 45 0.2 2000
208 59.1 0.28 2000
208 75.1 0.18 2000
208 85.3 0.2 2000
208 94.7 0.19 2000
208 106 0.25 2000
208 114.1 0.2 2000
208 124.4 0.18 2000
208 134 0.15 2000
208 150.1 0.09 2000
208 174.7 0.03 2000
208 199.6 0.02 2000
208 4.6 0.14 2000
208 24.8 0.15 2000
208 44.3 0.19 2000
208 74.2 0.17 2000
208 100 0.22 2000
208 125.5 0.17 2000
208 149.3 0.08 2000
208 173.9 0.04 2000
209 4.8 0.15 2000
209 24.8 0.15 2000
209 45.1 0.19 2000
209 74.9 0.23 2000
209 99.5 0.2 2000
209 123.9 0.13 2000
209 150.7 0.08 2000
209 175.1 0.04 2000
208 25 0.15 2000
208 45 0.19 2000
236 5 0.1 2000
236 15.2 0.1 2000
236 24.9 0.1 2000
236 34.7 0.1 2000
236 44.9 0.1 2000
236 60 0.19 2000
236 73.9 0.19 2000
236 85.1 0.23 2000
236 94.7 0.2 2000
236 105.3 0.19 2000
236 114.8 0.15 2000
236 126 0.09 2000
236 134.9 0.08 2000
236 149 0.05 2000
236 173.9 0.02 2000
236 4.9 0.09 2000
236 25 0.1 2000
236 44.9 0.1 2000
236 74.1 0.21 2000
236 98.8 0.18 2000
236 125.1 0.09 2000
